open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2026-01-17 14:00:00,95438.32,95438.33,95357.02,95432.98,49.17667,2026-01-17 14:14:59.999,4691385.06656270,13247,17.05430000,1626858.63562800,0
2026-01-17 14:15:00,95432.98,95479.39,95385.99,95476.38,85.84161,2026-01-17 14:29:59.999,8193052.81640280,14535,46.09693000,4399600.54172670,0
2026-01-17 14:30:00,95476.39,95544.07,95440.71,95451.03,68.53536,2026-01-17 14:44:59.999,6544767.65373940,15416,34.58601000,3302848.36371680,0
2026-01-17 14:45:00,95451.02,95499.88,95412.86,95471.18,56.0122,2026-01-17 14:59:59.999,5345736.97121810,9913,31.58220000,3014166.24271080,0
2026-01-17 15:00:00,95471.17,95639.45,95456.46,95500.01,135.35236,2026-01-17 15:14:59.999,12933855.55185840,15563,92.16139000,8806575.01529970,0
2026-01-17 15:15:00,95500.01,95562.16,95438.6,95513.6,151.47718,2026-01-17 15:29:59.999,14467368.74183270,19221,52.11088000,4977219.58733190,0
2026-01-17 15:30:00,95513.61,95608.45,95513.6,95584.24,207.2638,2026-01-17 15:44:59.999,19806129.49465500,23078,90.58502000,8656641.35104910,0
2026-01-17 15:45:00,95584.23,95599.7,95433.81,95573.64,253.87609,2026-01-17 15:59:59.999,24253501.65261180,31794,91.36122000,8726967.77444650,0
2026-01-17 16:00:00,95573.65,95576.14,95486.15,95499.82,52.05622,2026-01-17 16:14:59.999,4972516.52901510,14736,27.58324000,2634746.04871590,0
2026-01-17 16:15:00,95499.81,95513.26,95283.99,95471.7,112.90651,2026-01-17 16:29:59.999,10768884.88069430,28647,62.79404000,5988856.14540420,0
2026-01-17 16:30:00,95471.69,95471.7,95304.68,95388.08,87.70984,2026-01-17 16:44:59.999,8366083.30970830,17590,40.21503000,3835139.80204200,0
2026-01-17 16:45:00,95388.08,95388.09,95212.25,95315.23,77.99878,2026-01-17 16:59:59.999,7431704.99923940,13459,33.60164000,3201170.31524570,0
2026-01-17 17:00:00,95315.23,95384.87,95295.17,95363.8,43.22559,2026-01-17 17:14:59.999,4120955.58242080,11350,36.00742000,3432857.85266050,0
2026-01-17 17:15:00,95363.81,95415.97,95346.5,95412.86,30.26597,2026-01-17 17:29:59.999,2886927.28204360,9512,20.76351000,1980503.78984820,0
2026-01-17 17:30:00,95412.86,95440.8,95390.43,95436.32,40.8266,2026-01-17 17:44:59.999,3895571.21466400,9137,27.77247000,2649966.82286750,0
2026-01-17 17:45:00,95436.33,95436.33,95322.0,95357.24,26.88674,2026-01-17 17:59:59.999,2563949.38019710,10607,8.40620000,801601.32788650,0
2026-01-17 18:00:00,95357.23,95445.82,95346.0,95437.19,34.07447,2026-01-17 18:14:59.999,3250363.10318870,12588,18.85566000,1798753.66518550,0
2026-01-17 18:15:00,95437.18,95465.96,95437.18,95455.2,19.87524,2026-01-17 18:29:59.999,1897155.14532170,4665,5.70151000,544223.75928300,0
2026-01-17 18:30:00,95455.21,95465.98,95440.82,95440.84,27.80625,2026-01-17 18:44:59.999,2654257.27545150,5600,10.11556000,965555.09485280,0
2026-01-17 18:45:00,95440.83,95440.84,95417.56,95428.25,18.75134,2026-01-17 18:59:59.999,1789380.47779810,4596,11.63574000,1110334.41005340,0
2026-01-17 19:00:00,95428.25,95428.25,95393.16,95393.17,13.62635,2026-01-17 19:14:59.999,1299995.69470560,5205,5.27307000,503053.93437260,0
2026-01-17 19:15:00,95393.16,95393.17,95336.63,95336.63,19.49389,2026-01-17 19:29:59.999,1858894.95000880,5969,4.37180000,416899.71364620,0
2026-01-17 19:30:00,95336.64,95359.46,95299.7,95299.7,19.27478,2026-01-17 19:44:59.999,1837665.73097990,6298,9.80752000,935087.92719380,0
2026-01-17 19:45:00,95299.69,95299.7,95290.7,95291.38,11.71206,2026-01-17 19:59:59.999,1116079.46793560,4898,5.33941000,508803.43136320,0
2026-01-17 20:00:00,95291.37,95299.08,95291.37,95291.37,11.01839,2026-01-17 20:14:59.999,1049987.06717090,3388,7.88989000,751862.24024260,0
2026-01-17 20:15:00,95291.37,95383.84,95291.36,95331.96,26.73805,2026-01-17 20:29:59.999,2549099.94235440,6805,17.87887000,1704537.58824560,0
2026-01-17 20:30:00,95331.96,95331.96,95299.58,95316.5,9.43195,2026-01-17 20:44:59.999,898894.70470980,4033,6.08516000,579922.59737740,0
2026-01-17 20:45:00,95316.5,95378.19,95316.5,95378.18,18.07034,2026-01-17 20:59:59.999,1723191.96020250,3530,11.98987000,1143261.56819480,0
2026-01-17 21:00:00,95378.19,95382.02,95346.08,95346.08,13.77706,2026-01-17 21:14:59.999,1314036.98696620,4815,6.29243000,600172.58607300,0
2026-01-17 21:15:00,95346.09,95412.86,95346.08,95368.89,24.70027,2026-01-17 21:29:59.999,2355876.17044450,11750,8.19470000,781552.31919830,0
2026-01-17 21:30:00,95368.89,95368.89,95288.24,95288.26,58.50647,2026-01-17 21:44:59.999,5576239.57129580,10487,13.51994000,1288593.34649650,0
2026-01-17 21:45:00,95288.25,95308.82,95283.99,95302.94,17.03575,2026-01-17 21:59:59.999,1623398.47575430,6795,9.19751000,876459.94724930,0
2026-01-17 22:00:00,95302.94,95302.94,95154.49,95188.0,47.68975,2026-01-17 22:14:59.999,4542897.18144020,9704,15.26311000,1454044.98504180,0
2026-01-17 22:15:00,95188.0,95238.92,95164.0,95175.01,37.89012,2026-01-17 22:29:59.999,3607058.27304990,10160,18.65231000,1775574.84227930,0
2026-01-17 22:30:00,95175.01,95175.18,95060.58,95145.34,68.95246,2026-01-17 22:44:59.999,6558675.98951460,18772,16.76512000,1594671.38785140,0
2026-01-17 22:45:00,95145.34,95236.25,95050.0,95170.97,54.65222,2026-01-17 22:59:59.999,5199559.37010060,25295,28.08828000,2672358.34962990,0
2026-01-17 23:00:00,95170.98,95208.96,95145.9,95187.45,29.97612,2026-01-17 23:14:59.999,2853138.03782730,13790,17.12200000,1629667.84951490,0
2026-01-17 23:15:00,95187.44,95187.44,95128.22,95134.66,30.54763,2026-01-17 23:29:59.999,2906768.56218500,9821,10.31537000,981565.14091570,0
2026-01-17 23:30:00,95134.66,95171.01,95123.79,95157.07,25.38437,2026-01-17 23:44:59.999,2415228.32197850,8922,12.62935000,1201661.55310900,0
2026-01-17 23:45:00,95157.06,95157.98,95130.23,95147.77,24.59226,2026-01-17 23:59:59.999,2339804.83344440,7981,14.89184000,1416871.95218180,0
2026-01-18 00:00:00,95147.77,95225.73,95088.16,95190.86,100.59963,2026-01-18 00:14:59.999,9570305.35300360,15567,30.19303000,2873069.01656670,0
2026-01-18 00:15:00,95190.87,95250.0,95190.86,95199.68,25.22139,2026-01-18 00:29:59.999,2401474.25321700,10653,16.46046000,1567270.94581360,0
2026-01-18 00:30:00,95199.67,95227.6,95136.65,95140.68,24.08817,2026-01-18 00:44:59.999,2292817.62865710,10647,7.38566000,702985.50049890,0
2026-01-18 00:45:00,95140.68,95140.68,95067.83,95112.47,29.11772,2026-01-18 00:59:59.999,2769383.86456120,12820,12.53559000,1192230.88570140,0
2026-01-18 01:00:00,95112.48,95112.48,94876.33,94950.04,125.68185,2026-01-18 01:14:59.999,11935322.76641160,38758,31.28373000,2970659.21724440,0
2026-01-18 01:15:00,94950.03,95035.74,94909.33,95035.73,38.13953,2026-01-18 01:29:59.999,3622214.85513770,18278,16.87308000,1602353.78287160,0
2026-01-18 01:30:00,95035.74,95073.02,94988.98,94988.98,36.98969,2026-01-18 01:44:59.999,3514813.39680660,13739,14.53104000,1380797.15490410,0
2026-01-18 01:45:00,94988.99,95017.63,94896.04,94966.9,42.90973,2026-01-18 01:59:59.999,4074692.71425680,15866,24.55878000,2331902.29485020,0
2026-01-18 02:00:00,94966.89,95028.0,94966.89,95013.73,44.53094,2026-01-18 02:14:59.999,4231021.27498680,9689,11.53661000,1096044.83346780,0
2026-01-18 02:15:00,95013.73,95069.07,95013.73,95016.34,22.44507,2026-01-18 02:29:59.999,2133254.73793950,7919,11.55474000,1098235.29161840,0
2026-01-18 02:30:00,95016.34,95016.35,94880.53,94963.69,57.65295,2026-01-18 02:44:59.999,5473236.81509830,16838,22.70906000,2155460.45824340,0
2026-01-18 02:45:00,94963.68,95033.9,94963.68,95022.01,23.83174,2026-01-18 02:59:59.999,2264014.10560950,9370,16.44542000,1562272.78419300,0
2026-01-18 03:00:00,95022.01,95069.52,95022.01,95063.29,24.84972,2026-01-18 03:14:59.999,2362140.80853610,10221,11.36610000,1080393.22008920,0
2026-01-18 03:15:00,95063.28,95135.55,95041.82,95135.54,49.08065,2026-01-18 03:29:59.999,4666469.64023530,8812,24.19557000,2300575.40663260,0
2026-01-18 03:30:00,95135.54,95186.3,95135.54,95159.07,49.17667,2026-01-18 03:44:59.999,4679828.81887930,9242,33.37338000,3175818.10592570,0
2026-01-18 03:45:00,95159.07,95205.74,95159.0,95200.29,26.719,2026-01-18 03:59:59.999,2543014.34571090,8025,17.53200000,1668538.99502980,0
2026-01-18 04:00:00,95200.29,95200.3,95124.06,95168.0,35.84669,2026-01-18 04:14:59.999,3411120.16736630,12126,22.43229000,2134483.34688700,0
2026-01-18 04:15:00,95168.01,95168.01,95103.49,95103.49,17.07043,2026-01-18 04:29:59.999,1623959.44198650,8703,7.60836000,723772.22593690,0
2026-01-18 04:30:00,95103.5,95129.02,95075.3,95105.1,20.52614,2026-01-18 04:44:59.999,1951857.96517900,6645,14.13393000,1343999.97932510,0
2026-01-18 04:45:00,95105.1,95109.74,95095.68,95095.68,17.43517,2026-01-18 04:59:59.999,1658070.12227290,4092,9.77149000,929260.56480300,0
2026-01-18 05:00:00,95095.68,95096.0,95062.07,95096.0,26.62885,2026-01-18 05:14:59.999,2531927.37445200,6017,19.82628000,1885139.87704790,0
2026-01-18 05:15:00,95096.0,95142.56,95075.38,95142.55,54.4314,2026-01-18 05:29:59.999,5176259.09784390,5245,42.42350000,4034367.84681230,0
2026-01-18 05:30:00,95142.55,95178.36,95059.27,95178.36,51.27326,2026-01-18 05:44:59.999,4876930.19910420,13348,18.50654000,1760283.99106700,0
2026-01-18 05:45:00,95178.36,95260.0,95150.56,95188.55,44.11968,2026-01-18 05:59:59.999,4199976.43356010,16228,25.05911000,2385458.37038040,0
2026-01-18 06:00:00,95188.54,95189.16,95165.55,95178.33,23.68364,2026-01-18 06:14:59.999,2254196.58240760,6811,13.32637000,1268388.96707740,0
2026-01-18 06:15:00,95178.33,95187.63,95144.3,95187.63,33.68056,2026-01-18 06:29:59.999,3205251.04708460,8025,17.43555000,1659276.07066420,0
2026-01-18 06:30:00,95187.62,95199.62,95159.21,95186.3,44.09901,2026-01-18 06:44:59.999,4197905.79469830,8041,29.32426000,2791452.27909640,0
2026-01-18 06:45:00,95186.3,95186.3,95147.9,95171.43,43.25932,2026-01-18 06:59:59.999,4116861.06381400,5887,9.62160000,915624.37719030,0
2026-01-18 07:00:00,95171.44,95183.3,95080.02,95080.51,150.23978,2026-01-18 07:14:59.999,14291080.36381130,11729,30.79432000,2929736.31101330,0
2026-01-18 07:15:00,95080.51,95102.0,95056.31,95101.99,51.27925,2026-01-18 07:29:59.999,4875843.36289890,8093,28.45219000,2705381.18474670,0
2026-01-18 07:30:00,95102.0,95102.0,95028.64,95035.08,49.78085,2026-01-18 07:44:59.999,4731966.98318710,9093,19.05041000,1810716.54919290,0
2026-01-18 07:45:00,95035.08,95087.92,95028.27,95028.27,41.93868,2026-01-18 07:59:59.999,3986801.56111560,11070,23.43158000,2227383.33036550,0
2026-01-18 08:00:00,95028.27,95061.26,95021.44,95048.26,42.54694,2026-01-18 08:14:59.999,4043395.95573450,8104,30.49673000,2898168.90919220,0
2026-01-18 08:15:00,95048.25,95109.0,95038.15,95109.0,24.36575,2026-01-18 08:29:59.999,2316296.82895240,5846,16.90562000,1607151.10243250,0
2026-01-18 08:30:00,95109.0,95195.0,95108.99,95162.73,30.21647,2026-01-18 08:44:59.999,2875062.59605470,6551,16.45116000,1565159.22384400,0
2026-01-18 08:45:00,95162.72,95193.78,95149.91,95183.93,27.83344,2026-01-18 08:59:59.999,2649059.45102840,7023,15.97963000,1520887.61088170,0
2026-01-18 09:00:00,95183.93,95185.0,95149.18,95185.0,23.15357,2026-01-18 09:14:59.999,2203493.78389250,9160,11.61392000,1105260.41583620,0
2026-01-18 09:15:00,95184.99,95243.18,95184.99,95186.3,156.25833,2026-01-18 09:29:59.999,14876416.28123990,12995,95.02726000,9046976.76743630,0
2026-01-18 09:30:00,95186.29,95273.15,95186.29,95238.62,72.37309,2026-01-18 09:44:59.999,6892637.99886700,11977,49.24735000,4690032.96845220,0
2026-01-18 09:45:00,95238.62,95295.35,95238.62,95275.73,60.49877,2026-01-18 09:59:59.999,5764212.15903330,6556,33.84967000,3224955.56745210,0
2026-01-18 10:00:00,95275.73,95295.39,95088.0,95141.6,201.70427,2026-01-18 10:14:59.999,19188800.60834080,24366,32.18095000,3061937.23272820,0
2026-01-18 10:15:00,95141.6,95142.19,95108.53,95127.34,38.5827,2026-01-18 10:29:59.999,3670224.45719680,11006,19.62631000,1867004.07075020,0
2026-01-18 10:30:00,95127.33,95180.66,95122.18,95179.27,76.99462,2026-01-18 10:44:59.999,7326879.25947410,13260,56.88727000,5413608.36281320,0
2026-01-18 10:45:00,95179.28,95180.67,95158.65,95180.66,26.96028,2026-01-18 10:59:59.999,2565906.28459130,8242,14.21875000,1353218.35941830,0
2026-01-18 11:00:00,95180.67,95180.67,95109.84,95122.84,46.66936,2026-01-18 11:14:59.999,4439129.60322670,7064,26.85833000,2554595.27175590,0
2026-01-18 11:15:00,95122.85,95125.0,95101.49,95113.12,25.5933,2026-01-18 11:29:59.999,2434443.43405750,5439,12.10476000,1151403.92389110,0
2026-01-18 11:30:00,95113.12,95153.87,95061.65,95129.42,70.07817,2026-01-18 11:44:59.999,6664593.47728270,9621,22.27394000,2118363.18785840,0
2026-01-18 11:45:00,95129.41,95180.67,95117.78,95168.06,36.17696,2026-01-18 11:59:59.999,3442500.26055550,8998,24.92042000,2371296.20012340,0
2026-01-18 12:00:00,95168.06,95178.09,95117.99,95117.99,25.08995,2026-01-18 12:14:59.999,2387205.71552050,8334,7.16245000,681462.41501680,0
2026-01-18 12:15:00,95117.99,95141.02,95104.72,95141.01,37.83371,2026-01-18 12:29:59.999,3598524.92933440,7476,23.22275000,2208791.57681440,0
2026-01-18 12:30:00,95141.01,95164.2,95128.15,95164.19,19.97931,2026-01-18 12:44:59.999,1901041.38204520,5555,8.93253000,849980.58860280,0
2026-01-18 12:45:00,95164.19,95164.2,95081.32,95113.25,40.00559,2026-01-18 12:59:59.999,3805314.54739140,11862,16.51948000,1571083.98203510,0
2026-01-18 13:00:00,95113.24,95114.58,95008.71,95051.34,72.48598,2026-01-18 13:14:59.999,6891175.50582170,14413,27.40249000,2605458.77038820,0
2026-01-18 13:15:00,95051.34,95051.75,94910.0,94969.95,85.45128,2026-01-18 13:29:59.999,8116378.14831890,13223,21.21837000,2014976.42296310,0
2026-01-18 13:30:00,94969.94,95186.3,94946.14,95166.29,120.13287,2026-01-18 13:44:59.999,11424432.85594710,18841,85.69326000,8149241.59952330,0
2026-01-18 13:45:00,95166.29,95205.4,95146.82,95146.82,50.24181,2026-01-18 13:59:59.999,4781390.70733540,14441,20.68339000,1968446.46963020,0
2026-01-18 14:00:00,95146.82,95237.5,95146.82,95237.49,49.57792,2026-01-18 14:14:59.999,4718714.09070430,6489,33.47656000,3186286.03039130,0
2026-01-18 14:15:00,95237.5,95376.24,95136.39,95165.0,209.19806,2026-01-18 14:29:59.999,19919278.59549960,37260,47.15584000,4492509.56596070,0
2026-01-18 14:30:00,95164.99,95253.02,95118.52,95134.39,154.32994,2026-01-18 14:44:59.999,14686836.61992100,13894,39.80080000,3788819.83155070,0
2026-01-18 14:45:00,95134.38,95134.39,94928.51,94955.79,117.24738,2026-01-18 14:59:59.999,11141829.94956210,23869,66.52867000,6320994.06945050,0
2026-01-18 15:00:00,94955.78,95024.01,94915.21,95009.31,66.55105,2026-01-18 15:14:59.999,6321287.82143400,23041,41.48574000,3940526.53824200,0
2026-01-18 15:15:00,95009.32,95055.31,94998.56,95054.27,32.43327,2026-01-18 15:29:59.999,3082364.13891750,10078,18.39651000,1748301.53609940,0
2026-01-18 15:30:00,95054.27,95110.0,95028.4,95045.28,41.35614,2026-01-18 15:44:59.999,3931288.51679640,12812,25.55898000,2429540.93201640,0
2026-01-18 15:45:00,95045.28,95125.47,95042.07,95119.28,55.26476,2026-01-18 15:59:59.999,5255220.27790680,10798,40.98804000,3897849.60299140,0
2026-01-18 16:00:00,95119.27,95186.3,95073.02,95153.13,39.36817,2026-01-18 16:14:59.999,3745599.26135990,22119,23.35511000,2222107.90360960,0
2026-01-18 16:15:00,95153.13,95173.94,95082.26,95089.23,15.39356,2026-01-18 16:29:59.999,1464491.59539980,12632,6.45046000,613679.56786230,0
2026-01-18 16:30:00,95089.24,95183.55,95089.0,95183.54,27.80014,2026-01-18 16:44:59.999,2644363.50987900,12630,12.80955000,1218471.20452820,0
2026-01-18 16:45:00,95183.55,95183.55,95122.8,95169.35,23.41934,2026-01-18 16:59:59.999,2228664.84559150,11131,14.63112000,1392358.76376960,0
2026-01-18 17:00:00,95169.35,95229.63,95140.61,95141.64,43.75903,2026-01-18 17:14:59.999,4165762.94238730,10448,15.37826000,1464059.10838710,0
2026-01-18 17:15:00,95141.64,95272.53,95141.64,95268.28,42.8356,2026-01-18 17:29:59.999,4079788.86946690,11509,28.86058000,2748656.49744030,0
2026-01-18 17:30:00,95268.28,95280.24,95195.27,95195.28,36.99732,2026-01-18 17:44:59.999,3524074.81242410,9809,21.06654000,2006719.06654970,0
2026-01-18 17:45:00,95195.28,95274.36,95195.27,95274.36,24.334,2026-01-18 17:59:59.999,2317129.65440270,6950,14.65734000,1395735.45048180,0
2026-01-18 18:00:00,95274.35,95274.36,95181.11,95228.06,28.04245,2026-01-18 18:14:59.999,2670585.28974070,11015,11.10975000,1057959.53248860,0
2026-01-18 18:15:00,95228.05,95403.61,95180.9,95363.31,67.39662,2026-01-18 18:29:59.999,6420582.09048640,17133,38.57948000,3675682.80813240,0
2026-01-18 18:30:00,95363.3,95437.24,95300.0,95340.2,93.40778,2026-01-18 18:44:59.999,8906691.54262070,29833,55.60430000,5301852.37565980,0
2026-01-18 18:45:00,95340.2,95521.71,95340.2,95439.6,218.4765,2026-01-18 18:59:59.999,20857282.05696770,23859,166.61065000,15905202.20771580,0
2026-01-18 19:00:00,95439.6,95514.0,95430.77,95430.77,106.61766,2026-01-18 19:14:59.999,10178627.94432720,14283,35.51180000,3391180.92626340,0
2026-01-18 19:15:00,95430.78,95490.0,95380.0,95451.06,77.8384,2026-01-18 19:29:59.999,7429440.81023350,16996,59.05638000,5636741.30547740,0
2026-01-18 19:30:00,95451.07,95503.98,95412.86,95412.87,51.80006,2026-01-18 19:44:59.999,4945517.09879200,14022,34.83623000,3326168.30979670,0
2026-01-18 19:45:00,95412.86,95412.87,95333.99,95380.99,23.9758,2026-01-18 19:59:59.999,2286631.64275430,10766,7.78447000,742322.73093360,0
2026-01-18 20:00:00,95380.99,95383.58,95285.2,95292.98,18.91115,2026-01-18 20:14:59.999,1802664.89691300,11755,6.73828000,642273.17912090,0
2026-01-18 20:15:00,95292.99,95441.22,95292.99,95441.22,20.8317,2026-01-18 20:29:59.999,1987178.93582270,9610,14.11915000,1346851.36354210,0
2026-01-18 20:30:00,95441.22,95441.22,95299.58,95337.53,21.01001,2026-01-18 20:44:59.999,2003687.27556920,15293,6.97661000,665291.78146070,0
2026-01-18 20:45:00,95337.53,95363.3,95304.0,95304.01,17.14948,2026-01-18 20:59:59.999,1634920.88019100,7663,9.40946000,897078.80880710,0
2026-01-18 21:00:00,95304.01,95360.89,95284.23,95347.52,15.88079,2026-01-18 21:14:59.999,1513708.87014160,9836,8.00690000,763178.17211630,0
2026-01-18 21:15:00,95347.52,95347.53,95300.0,95303.29,13.03765,2026-01-18 21:29:59.999,1242850.66984290,3693,5.38907000,513734.53380590,0
2026-01-18 21:30:00,95303.29,95399.87,95303.29,95399.86,24.70122,2026-01-18 21:44:59.999,2355517.28593430,8920,15.50604000,1478586.26113460,0
2026-01-18 21:45:00,95399.86,95430.45,95380.0,95430.44,27.89811,2026-01-18 21:59:59.999,2661864.90434920,8408,17.10662000,1632168.73312030,0
2026-01-18 22:00:00,95430.45,95531.12,95412.86,95521.74,74.20167,2026-01-18 22:14:59.999,7083935.97500890,10480,47.36755000,4522685.13663750,0
2026-01-18 22:15:00,95521.73,95521.73,95465.97,95465.97,110.39233,2026-01-18 22:29:59.999,10540853.42245990,5676,11.03555000,1053670.44930020,0
2026-01-18 22:30:00,95465.98,95501.97,95423.25,95483.15,49.96943,2026-01-18 22:44:59.999,4769841.57349790,11076,16.61277000,1585831.57275400,0
2026-01-18 22:45:00,95483.15,95517.18,95450.0,95498.61,85.40122,2026-01-18 22:59:59.999,8153646.03448390,11380,74.65824000,7127810.13594090,0
2026-01-18 23:00:00,95498.6,95498.6,94966.55,95073.01,222.47298,2026-01-18 23:14:59.999,21160494.22587400,69490,81.58242000,7757215.36589090,0
2026-01-18 23:15:00,95073.02,95183.14,94578.01,94607.18,390.49754,2026-01-18 23:29:59.999,37033890.17095650,72937,95.73066000,9083671.43735090,0
2026-01-18 23:30:00,94607.17,94822.79,94444.0,94485.69,335.07666,2026-01-18 23:44:59.999,31690736.10564780,89132,133.61651000,12641769.97683830,0
2026-01-18 23:45:00,94485.69,94485.7,93615.4,93673.14,982.77162,2026-01-18 23:59:59.999,92333368.89237130,162110,380.59823000,35739425.88256310,0
2026-01-19 00:00:00,93673.14,93673.14,91910.2,92448.61,2410.98163,2026-01-19 00:14:59.999,223753803.11098850,292819,1035.18942000,96041594.51016850,0
2026-01-19 00:15:00,92448.61,92815.57,92125.3,92638.36,1036.80795,2026-01-19 00:29:59.999,95878114.05605970,200300,518.70358000,47986723.92420190,0
2026-01-19 00:30:00,92638.35,93050.52,92269.55,92977.88,561.6009,2026-01-19 00:44:59.999,52063314.15191950,141929,336.20936000,31171516.13572620,0
2026-01-19 00:45:00,92977.89,92977.89,92700.48,92711.02,212.43665,2026-01-19 00:59:59.999,19715707.31421290,66978,122.95567000,11411281.18112580,0
2026-01-19 01:00:00,92711.02,92861.41,92504.0,92757.79,292.3372,2026-01-19 01:14:59.999,27104151.10934700,81829,179.64873000,16658725.09458660,0
2026-01-19 01:15:00,92757.79,92875.68,92564.41,92564.42,226.31536,2026-01-19 01:29:59.999,20977521.93607230,54187,107.37674000,9953966.65437710,0
2026-01-19 01:30:00,92564.41,92789.04,92518.54,92518.54,146.59689,2026-01-19 01:44:59.999,13581597.93979310,57085,73.81132000,6839153.65525370,0
2026-01-19 01:45:00,92518.55,92591.35,92247.97,92586.65,245.6214,2026-01-19 01:59:59.999,22694086.56275160,76116,135.68612000,12538077.09341510,0
2026-01-19 02:00:00,92586.65,92611.54,92400.0,92421.83,145.76858,2026-01-19 02:14:59.999,13484987.10983930,41337,46.73379000,4322723.76818280,0
2026-01-19 02:15:00,92421.82,92672.0,92383.94,92496.55,139.14006,2026-01-19 02:29:59.999,12875018.33490210,30714,90.99868000,8422280.93260860,0
2026-01-19 02:30:00,92496.55,92600.0,92453.36,92568.01,85.14283,2026-01-19 02:44:59.999,7879895.77680390,27950,54.77063000,5069167.63069820,0
2026-01-19 02:45:00,92568.0,92612.57,92500.0,92566.8,82.39117,2026-01-19 02:59:59.999,7626938.10243530,23753,48.68429000,4506767.28514970,0
2026-01-19 03:00:00,92566.8,92745.21,92550.58,92735.99,208.77137,2026-01-19 03:14:59.999,19344011.13786720,28550,168.17345000,15581910.21145450,0
2026-01-19 03:15:00,92736.0,92776.83,92500.0,92548.12,188.28544,2026-01-19 03:29:59.999,17444341.07428300,29511,89.83647000,8324743.02518230,0
2026-01-19 03:30:00,92548.12,92650.15,92515.62,92643.66,80.52109,2026-01-19 03:44:59.999,7454579.67826110,23174,44.35404000,4106326.64993810,0
2026-01-19 03:45:00,92643.65,92711.62,92615.29,92690.09,78.82397,2026-01-19 03:59:59.999,7304556.52009930,14623,55.46271000,5139834.84646310,0
2026-01-19 04:00:00,92690.08,92748.32,92603.19,92613.99,196.80007,2026-01-19 04:14:59.999,18236390.89516950,22563,105.54663000,9780180.35540630,0
2026-01-19 04:15:00,92614.0,92699.38,92502.58,92684.0,91.72245,2026-01-19 04:29:59.999,8492964.31833720,23399,56.94977000,5273668.56861090,0
2026-01-19 04:30:00,92684.01,92709.0,92558.3,92687.43,61.95868,2026-01-19 04:44:59.999,5741108.91519990,17280,24.31583000,2253011.05391920,0
2026-01-19 04:45:00,92687.43,92742.65,92659.65,92665.0,155.64467,2026-01-19 04:59:59.999,14426598.58804250,14824,90.12714000,8353481.60888160,0
2026-01-19 05:00:00,92665.0,92757.8,92658.48,92658.48,62.07107,2026-01-19 05:14:59.999,5754804.40112120,17722,27.78956000,2576431.25870240,0
2026-01-19 05:15:00,92658.49,92658.49,92573.31,92658.49,85.27126,2026-01-19 05:29:59.999,7897464.05435520,22847,33.19283000,3074043.76650200,0
2026-01-19 05:30:00,92658.48,92811.11,92590.0,92613.0,128.17314,2026-01-19 05:44:59.999,11881171.12925590,23996,67.27172000,6235961.70493170,0
2026-01-19 05:45:00,92612.99,92664.95,92504.24,92511.77,82.3451,2026-01-19 05:59:59.999,7621973.92209050,18336,28.28333000,2617936.80436450,0
2026-01-19 06:00:00,92511.77,92586.45,92419.96,92543.22,92.15928,2026-01-19 06:14:59.999,8526893.96659640,25088,37.70401000,3488460.38663070,0
2026-01-19 06:15:00,92543.22,92603.67,92385.07,92535.52,156.56521,2026-01-19 06:29:59.999,14477638.09792290,30562,64.80362000,5992729.62088240,0
2026-01-19 06:30:00,92535.53,92609.59,92473.37,92545.59,123.34297,2026-01-19 06:44:59.999,11415861.14478740,20668,65.69097000,6080520.58456340,0
2026-01-19 06:45:00,92545.59,92629.26,92545.59,92583.27,54.96122,2026-01-19 06:59:59.999,5088651.68996450,14833,29.81241000,2760130.26443980,0
2026-01-19 07:00:00,92583.27,92650.0,92562.0,92622.0,43.66572,2026-01-19 07:14:59.999,4043367.60858880,13886,20.58791000,1906456.45563930,0
2026-01-19 07:15:00,92621.99,92659.99,92609.99,92628.11,48.79822,2026-01-19 07:29:59.999,4520352.21998150,12879,20.06936000,1859078.80320230,0
2026-01-19 07:30:00,92628.1,92715.71,92592.07,92715.7,153.61143,2026-01-19 07:44:59.999,14230544.93124630,18910,109.20459000,10117110.00161180,0
2026-01-19 07:45:00,92715.71,92861.41,92669.99,92841.62,175.14659,2026-01-19 07:59:59.999,16246911.66455880,30874,111.07662000,10304075.82919850,0
2026-01-19 08:00:00,92841.62,92845.52,92702.56,92769.61,193.07748,2026-01-19 08:14:59.999,17915787.17210750,32870,122.04486000,11324639.33707370,0
2026-01-19 08:15:00,92769.62,93232.01,92751.26,92974.99,314.84451,2026-01-19 08:29:59.999,29305872.79240830,65359,190.61471000,17741435.33547610,0
2026-01-19 08:30:00,92974.99,93164.55,92889.35,93153.63,169.49339,2026-01-19 08:44:59.999,15776484.83603560,44244,96.78608000,9009098.26506540,0
2026-01-19 08:45:00,93153.63,93368.44,93145.01,93259.09,188.16335,2026-01-19 08:59:59.999,17548552.43839030,34407,121.02516000,11286230.22103950,0
2026-01-19 09:00:00,93259.09,93268.12,93000.0,93041.56,165.50998,2026-01-19 09:14:59.999,15419097.17228000,37002,61.98266000,5774681.40647200,0
2026-01-19 09:15:00,93041.56,93135.18,92954.76,93070.01,122.00883,2026-01-19 09:29:59.999,11352791.94760460,31897,54.46779000,5068154.22614640,0
